ID,Service ID,Service Code,Service Name (EN),Service Name (AR),Medical Center Name,Medical Center ID,Price Before Discount,Price After Discount,Contract Price,Created At,Updated At
2564,492,MRI L. LIMB 3T,MRI L. Limb 3T,رنين للطرف السفلى 3تسال,Medical Center 2,2,776,554,62,4/2/2025 16:45,4/2/2025 16:45
2565,493,MRI WHOLE LOWER LIMBS 3T,MRI Whole Lower Limbs 3T,رنين على الطرفين السفليين بالكامل 3تسال,Medical Center 2,2,723,57,112,4/2/2025 16:45,4/2/2025 16:45
2566,494,MRI WHOLE BODY 3T,MRI Whole Body 3T,رنين للجسم كله 3تسال,Medical Center 2,2,797,707,72,4/2/2025 16:45,4/2/2025 16:45
2567,495,fMRI BOLD TECHNIQUE  3T,fMRI BOLD Technique  3T,رنين وظيفى على المخ  3تسال,Medical Center 2,2,492,329,111,4/2/2025 16:45,4/2/2025 16:45
2568,496,fMRI BRAIN INCLUDING DTI 3T,fMRI Brain including DTI 3T,"رنين وظيفى على المخ  , طيفى على المخ مع رسم المسار العصبى  3تسال",Medical Center 2,2,818,291,484,4/2/2025 16:45,4/2/2025 16:45
2569,497,fMRI BRAIN+DTI+MRS+PERFUSION 3T,fMRI Brain+DTI+MRS+Perfusion 3T,رنين وظيفى للمخ+طيفى للمخ مع رسم المسار العصبى+طيفى للمخ+حساب تد,Medical Center 2,2,971,425,334,4/2/2025 16:45,4/2/2025 16:45
2570,498,fMRI RESTING STATE 3T,fMRI Resting State 3T,رنين وظيفى للمخ حاله الراحه 3تسال,Medical Center 2,2,618,807,421,4/2/2025 16:45,4/2/2025 16:45
2571,499,ANAESTHESIA MRI 1,Anaesthesia MRI 1,فى حاله األحتياج الى تخدير فحص واحد,Medical Center 2,2,852,760,8,4/2/2025 16:45,4/2/2025 16:45
2572,500,ANAESTHESIA MRI 2,Anaesthesia MRI 2,فى حاله األحتياج الى تخدير فحصين,Medical Center 2,2,860,930,483,4/2/2025 16:45,4/2/2025 16:45
2573,501,ANAESTHESIA MRI 3,Anaesthesia MRI 3,فى حاله األحتياج الى تخدير ثالث فحوصات,Medical Center 2,2,479,305,499,4/2/2025 16:45,4/2/2025 16:45
2574,502,1 COPY,1 Copy,فى حاله اضافه نسخه من فيلم يتم دفع  لكل نسخه,Medical Center 2,2,812,406,141,4/2/2025 16:45,4/2/2025 16:45
2575,503,BRAIN THALLIUM SCAN,Brain Thallium Scan,مسح ذرى ثاليوم للمخ,Medical Center 2,2,314,653,180,4/2/2025 16:45,4/2/2025 16:45
2576,504,THALLIUM SCAN,Thallium Scan,مسح ذرى للقب بالثاليوم,Medical Center 2,2,793,885,342,4/2/2025 16:45,4/2/2025 16:45
2577,505,ECG REST,ECG Rest,رسم قلب,Medical Center 2,2,329,70,142,4/2/2025 16:45,4/2/2025 16:45
2578,506,EX. TEST,Ex. Test,رسم قلب بالمجهود,Medical Center 2,2,260,543,472,4/2/2025 16:45,4/2/2025 16:45
2579,507,THYROID SCAN,Thyroid Scan,مسح ذرى للغده الدرقيه,Medical Center 2,2,993,201,308,4/2/2025 16:45,4/2/2025 16:45
2580,508,PARATHYROID SCAN,Parathyroid Scan,مسح ذرى للغده الجاردرقيه,Medical Center 2,2,393,645,472,4/2/2025 16:45,4/2/2025 16:45
2581,509,LACRIMAL SCAN,Lacrymal Scan,مسح ذرى للقنوات الدمعيه,Medical Center 2,2,309,504,415,4/2/2025 16:45,4/2/2025 16:45
2582,510,LUNG SCAN,Lung Scan,مسح ذرى للرئه,Medical Center 2,2,699,915,404,4/2/2025 16:45,4/2/2025 16:45
2583,511,MIKLES,Mikles,مسح ذرى للمعده,Medical Center 2,2,813,213,221,4/2/2025 16:45,4/2/2025 16:45
2584,512,RENAL SCAN,Renal Scan,مسح ذرى للكلى,Medical Center 2,2,345,339,63,4/2/2025 16:45,4/2/2025 16:45
2585,513,RENAL SCAN DYNAMIC&STATIC,Renal Scan Dynamic&Static,مسح ذرى للكلى )ديناميك واستاتيك (,Medical Center 2,2,959,197,258,4/2/2025 16:45,4/2/2025 16:45
2586,514,RENAL SCAN CAPTOPRIL TEST,Renal Scan Captopril Test,مسح ذرى للكليتين والشريان الكلوى,Medical Center 2,2,609,449,323,4/2/2025 16:45,4/2/2025 16:45
2587,515,BONE SCAN,Bone Scan,مسح ذرى للعظام,Medical Center 2,2,221,239,39,4/2/2025 16:45,4/2/2025 16:45
2588,516,WHOLE BODY SCAN,Whole Body Scan,مسح ذرى للجسم كله,Medical Center 2,2,842,308,411,4/2/2025 16:45,4/2/2025 16:45
2589,517,ANAESTHESIA NM,Anaesthesia NM,تخدير المسح الذرى,Medical Center 2,2,637,942,376,4/2/2025 16:45,4/2/2025 16:45
2590,518,BONE DENSITOMETRY (ROUTINE),Bone Densitometry (Routine),قياس كثافه عظام,Medical Center 2,2,439,503,56,4/2/2025 16:45,4/2/2025 16:45
2591,519,WHOLE BODY DEXA,Whole Body DEXA,قياس كثافه عظام للجسم كله,Medical Center 2,2,627,401,379,4/2/2025 16:45,4/2/2025 16:45
2592,520,TOTAL BODY COMPOSITION ANALYSIS,Total Body Composition Analysis,قياس نسب الدهون والعضالت فى الجسم,Medical Center 2,2,870,688,173,4/2/2025 16:45,4/2/2025 16:45
2593,521,Total body composition analysis&DEXA,Total body composition analysis&DEXA,قياس نسب الدهون والعضالت مع قياس كثافه العظام للجسم,Medical Center 2,2,856,465,466,4/2/2025 16:45,4/2/2025 16:45
2594,522,PANORAMA DIGITAL,Panorama Digital,اشعة رقمية بانوراما على االسنان,Medical Center 2,2,171,595,264,4/2/2025 16:45,4/2/2025 16:45
2595,523,CEPHALOMETRY,Cephalometry,اشعة بانوراما لقياس حجم المخ,Medical Center 2,2,714,342,15,4/2/2025 16:45,4/2/2025 16:45
2596,524,CEPHALOMETRIC ANALYSIS,Cephalometric Analysis,اشعه بانوراما لقياس تحليلى للمخ,Medical Center 2,2,481,861,269,4/2/2025 16:45,4/2/2025 16:45
2597,525,CBCT SEGMENT/QUADRANT,CBCT Segment/Quadrant,مقطعيه على االسنان جزء من فك,Medical Center 2,2,178,523,173,4/2/2025 16:45,4/2/2025 16:45
2598,526,CBCT SINGLE ARCH,CBCT Single Arch,مقطعيه لالسنان فك كامل,Medical Center 2,2,366,666,338,4/2/2025 16:45,4/2/2025 16:45
2599,527,CBCT DOUBLE ARCH,CBCT Double Arch,مقطعيه لالسنان فكين كاملين,Medical Center 2,2,737,487,243,4/2/2025 16:45,4/2/2025 16:45
2600,528,CBCT FULL SKULL/FULL FACE,CBCT Full Skull/Full Face,مقطعيه رقميه للوجه واالسنان,Medical Center 2,2,648,459,8,4/2/2025 16:45,4/2/2025 16:45
2601,529,3D FACIAL PHOTO,3D Facial Photo,صوره ثالثيه االبعاد للوجه,Medical Center 2,2,559,698,298,4/2/2025 16:45,4/2/2025 16:45
2602,530,CBCT OBJECT SCANNING,CBCT Object Scanning,مقطعيه لنماذج ومقاسات االسنان,Medical Center 2,2,604,811,100,4/2/2025 16:45,4/2/2025 16:45
2603,531,CEPHALOMETRIC TRACING,Cephalometric Tracing,تخطيط قياسات الراس,Medical Center 2,2,259,469,53,4/2/2025 16:45,4/2/2025 16:45
2604,532,MSCT/PET,MSCT/PET,التشخيص المبكر لالورام,Medical Center 2,2,400,182,426,4/2/2025 16:45,4/2/2025 16:45
2605,533,PET/CARDIAC,PET/Cardiac,مسح بوزيترونى على القلب,Medical Center 2,2,121,317,274,4/2/2025 16:45,4/2/2025 16:45
2606,534,MSCT/PET COPY,MSCT/PET Copy,نسخه من صور الكشف المبكر لالورام,Medical Center 2,2,384,928,483,4/2/2025 16:45,4/2/2025 16:45
2607,535,MSCT/PET COPY EXTERNAL,MSCT/PET Copy External,نسخة من افالم الفحص المبكر لالورام خارجى,Medical Center 2,2,330,649,119,4/2/2025 16:45,4/2/2025 16:45
2608,536,PET/MRI CARDIAC éout CONTRAST,PET/MRI Cardiac éout Contrast,الفحص المبكر لالورام مع رنين على القلب بدون صبغه,Medical Center 2,2,392,65,102,4/2/2025 16:45,4/2/2025 16:45
2609,537,Galium PSMA PET/CT for Prostate Cancer,Galium PSMA PET/CT for Prostate Cancer,بوزيترونى و مقطعيه بالجاليوم المشع لحاالت اورام البروستاتا,Medical Center 2,2,740,668,198,4/2/2025 16:45,4/2/2025 16:45
2610,538,Galium DOTATATE PET/CT for Neuroendocrinal tum,Galium DOTATATE PET/CT for Neuroendocrinal tum,فحص البروزيترون المشع بالجاليوم دوتايت,Medical Center 2,2,519,985,188,4/2/2025 16:45,4/2/2025 16:45
2611,539,Flourine PSMA PET/CT for Prostate Cancer,Flourine PSMA PET/CT for Prostate Cancer,فحص بروزيترونى ومقطعيه بالفلورين المشع لحاالت اورام البروستانا,Medical Center 2,2,443,227,328,4/2/2025 16:45,4/2/2025 16:45
2612,540,PEM,PEM,فحص البريزيترون المشع على الثدى,Medical Center 2,2,113,523,376,4/2/2025 16:45,4/2/2025 16:45
2613,541,PEM after Mammogarphy in ALFA SCAN,PEM after Mammogarphy in ALFA SCAN,فحص البروزيترون المشع على الثدى بعد المامو فى الفا,Medical Center 2,2,325,704,195,4/2/2025 16:45,4/2/2025 16:45
2614,542,PET+PEM,PET+PEM,الفحص المبكر لالورام مع فحص البرزيترون المشع على الثدى,Medical Center 2,2,632,403,401,4/2/2025 16:45,4/2/2025 16:45
2615,543,PET/MRI PROSTATE éout CONTRAST,PET/MRI Prostate éout Contrast,الفحص المبكر لالورام مع رنين على البروستاتا بدون صبغه,Medical Center 2,2,133,413,132,4/2/2025 16:45,4/2/2025 16:45
2616,544,ANAESTHESIA PETCT,Anaesthesia PETCT,فى حاله األحتياج الى التخدير يضاف,Medical Center 2,2,582,678,424,4/2/2025 16:45,4/2/2025 16:45
2617,545,Digital EEG,Digital EEG,رسم مخ ديجيتال 30 دقيقه,Medical Center 2,2,891,510,450,4/2/2025 16:45,4/2/2025 16:45
2618,546,Video EEG 1:2 Hours,Video EEG 1:2 Hours,رسم مخ بالفيديو من 1 : 2 ساعه,Medical Center 2,2,529,905,74,4/2/2025 16:45,4/2/2025 16:45
2619,547,Nerve conduction study only for (1 Limb),Nerve conduction study only for (1 Limb),رسم اعصاب )طرف واحد(,Medical Center 2,2,216,854,485,4/2/2025 16:45,4/2/2025 16:45
2620,548,Nerve conduction study only for (2 Limbs),Nerve conduction study only for (2 Limbs),رسم اعصاب )طرفين(,Medical Center 2,2,498,217,299,4/2/2025 16:45,4/2/2025 16:45
2621,549,Nerve conduction study only for (3 Limbs),Nerve conduction study only for (3 Limbs),رسم اعصاب )3 اطراف(,Medical Center 2,2,674,940,335,4/2/2025 16:45,4/2/2025 16:45
2622,550,Nerve conduction study only for (4 Limbs),Nerve conduction study only for (4 Limbs),رسم اعصاب )4 اطراف(,Medical Center 2,2,606,932,380,4/2/2025 16:45,4/2/2025 16:45
2623,551,Nerve conduction velocity testing&Electromyograp,Nerve conduction velocity testing&Electromyograp,رسم  اعصاب أو عضالت على الوجه,Medical Center 2,2,866,762,168,4/2/2025 16:45,4/2/2025 16:45
2624,552,Nerve conduction velocity testing&Electromyograp,Nerve conduction velocity testing&Electromyograp,رسم  اعصاب وعضالت على الوجه,Medical Center 2,2,173,162,235,4/2/2025 16:45,4/2/2025 16:45
2625,553,Nerve conduction Study+Limited EMG (1 Limb),Nerve conduction Study+Limited EMG (1 Limb),رسم اعصاب وعضالت )طرف واحد(,Medical Center 2,2,235,991,208,4/2/2025 16:45,4/2/2025 16:45
2626,554,Nerve conduction Study+Limited EMG (2 Limbs),Nerve conduction Study+Limited EMG (2 Limbs),رسم اعصاب وعضالت )طرفين(,Medical Center 2,2,963,298,129,4/2/2025 16:45,4/2/2025 16:45
2627,555,Nerve conduction Study+Limited EMG (3 Limbs),Nerve conduction Study+Limited EMG (3 Limbs),رسم اعصاب وعضالت )3 اطراف(,Medical Center 2,2,784,613,102,4/2/2025 16:45,4/2/2025 16:45
2628,556,Nerve conduction Study+Limited EMG (4 Limbs),Nerve conduction Study+Limited EMG (4 Limbs),رسم اعصاب وعضالت )4 اطراف(,Medical Center 2,2,223,285,400,4/2/2025 16:45,4/2/2025 16:45
2629,557,Repetitive stimulition,Repetitive stimulition,وهن العضالت,Medical Center 2,2,783,195,47,4/2/2025 16:45,4/2/2025 16:45
2630,558,Brachial Plexus (1 Limb),Brachial Plexus (1 Limb),رسم اعصاب او عضالت على الضفيره العصبيه )طرف واحد(,Medical Center 2,2,873,843,86,4/2/2025 16:45,4/2/2025 16:45
2631,559,Brachial Plexus (2 Limbs),Brachial Plexus (2 Limbs),رسم اعصاب او عضالت على الضفيره العصبيه )اكثر من طرف(,Medical Center 2,2,850,54,261,4/2/2025 16:45,4/2/2025 16:45
2632,560,Abscess Culture,Abscess Culture,مزرعة ابسس,Medical Center 2,2,164,894,195,4/2/2025 16:45,4/2/2025 16:45
2633,561,Air Culture and Sensitivity,Air Culture and Sensitivity,مزرعة هواء,Medical Center 2,2,316,546,445,4/2/2025 16:45,4/2/2025 16:45
2634,562,Anal Swab For Enterobius,Anal Swab For Enterobius,مزرعة مريح لمرض انتروبيوس,Medical Center 2,2,569,652,436,4/2/2025 16:45,4/2/2025 16:45
2635,563,Ascitic Fluid Culture (Aerobic),Ascitic Fluid Culture (Aerobic),مزرعة سوائل الامعاء (هوائي),Medical Center 2,2,962,762,235,4/2/2025 16:45,4/2/2025 16:45
2636,564,Ascitic Fluid Culture (Anerobic),Ascitic Fluid Culture (Anerobic),مزرعة سوائل الامعاء (لاهوائي),Medical Center 2,2,639,583,218,4/2/2025 16:45,4/2/2025 16:45
2637,565,Axillary Culture,Axillary Culture,مزرعة ابط,Medical Center 2,2,213,992,218,4/2/2025 16:45,4/2/2025 16:45
2638,566,Bartonella Quintana IgG Antibodies,Bartonella Quintana IgG Antibodies,مضادات IgG لمرض بارتنيلا كوينتانا,Medical Center 2,2,246,647,380,4/2/2025 16:45,4/2/2025 16:45
2639,567,Bartonella Quintana IgM Antibodies,Bartonella Quintana IgM Antibodies,مضادات IgM لمرض بارتنيلا كوينتانا,Medical Center 2,2,344,294,468,4/2/2025 16:45,4/2/2025 16:45
2640,568,Blood Culture and Sensitivity,Blood Culture and Sensitivity,مزرعة دم,Medical Center 2,2,646,599,79,4/2/2025 16:45,4/2/2025 16:45
2641,569,Breast discharge Fluid Culture(Aerobic),Breast discharge Fluid Culture(Aerobic),مزرعة سوائل نزول من الثدي (هوائي),Medical Center 2,2,737,839,296,4/2/2025 16:45,4/2/2025 16:45
2642,570,Breast discharge Fluid Culture(Anerobic),Breast discharge Fluid Culture(Anerobic),مزرعة سوائل نزول من الثدي (لاهوائي),Medical Center 2,2,774,417,215,4/2/2025 16:45,4/2/2025 16:45
2643,571,Bronchial Lavage (BAL) Culture and examination,Bronchial Lavage (BAL) Culture and examination,مزرعة غسل القصبات,Medical Center 2,2,880,813,18,4/2/2025 16:45,4/2/2025 16:45
2644,572,Blood Culture for Brucella,Blood Culture for Brucella,مزرعة دم لمرض البروسيلا,Medical Center 2,2,891,528,420,4/2/2025 16:45,4/2/2025 16:45
2645,573,Candida Culture,Candida Culture,مزرعة كانديدا,Medical Center 2,2,781,880,173,4/2/2025 16:45,4/2/2025 16:45
2646,574,Cervical Culture,Cervical Culture,مزرعة عنقي,Medical Center 2,2,811,170,308,4/2/2025 16:45,4/2/2025 16:45
2647,575,Cervical Disch. Examination,Cervical Disch. Examination,فحص نزول عنقي,Medical Center 2,2,929,422,295,4/2/2025 16:45,4/2/2025 16:45
2648,576,Chlamydia antigen,Chlamydia antigen,مستضد كلاميديا,Medical Center 2,2,555,884,311,4/2/2025 16:45,4/2/2025 16:45
2649,577,Clostridium difficile toxins (A & B),Clostridium difficile toxins (A & B),سموم كلوسترديوم ديفيسيل (A و B),Medical Center 2,2,550,995,349,4/2/2025 16:45,4/2/2025 16:45
2650,578,Conjunctival Culture ( Left ),Conjunctival Culture ( Left ),مزرعة ملتحمة (اليسرى),Medical Center 2,2,165,115,255,4/2/2025 16:45,4/2/2025 16:45
2651,579,Conjunctival Culture ( Right ),Conjunctival Culture ( Right ),مزرعة ملتحمة (اليمين),Medical Center 2,2,762,321,283,4/2/2025 16:45,4/2/2025 16:45
2652,580,Conjunctival Examination ( Left ),Conjunctival Examination ( Left ),فحص ملتحمة (اليسرى),Medical Center 2,2,786,530,120,4/2/2025 16:45,4/2/2025 16:45
2653,581,Conjunctival Examination ( Right ),Conjunctival Examination ( Right ),فحص ملتحمة (اليمين),Medical Center 2,2,884,794,264,4/2/2025 16:45,4/2/2025 16:45
2654,582,Cryptococcus (Latex Fungi),Cryptococcus (Latex Fungi),كريبتوكوكوس (لاتكس فنجي),Medical Center 2,2,199,212,114,4/2/2025 16:45,4/2/2025 16:45
2655,583,CSF Culture,CSF Culture,مزرعة سوائل دماغية وشوكية,Medical Center 2,2,188,387,460,4/2/2025 16:45,4/2/2025 16:45
2656,584,Culture And Sensitivity Aerobic,Culture And Sensitivity Aerobic,مزرعة وتحسس هوائي,Medical Center 2,2,381,557,378,4/2/2025 16:45,4/2/2025 16:45
2657,585,Culture And Sensitivity Anerobic,Culture And Sensitivity Anerobic,مزرعة وتحسس لاهوائي,Medical Center 2,2,372,441,16,4/2/2025 16:45,4/2/2025 16:45
2658,586,E.Coli O157 (Shiga toxin) (Latex),E.Coli O157 (Shiga toxin) (Latex),إي كولي O157 (شiga توكسين) (لاتكس),Medical Center 2,2,186,874,384,4/2/2025 16:45,4/2/2025 16:45
2659,587,Ear Culture Swab ( Left ),Ear Culture Swab ( Left ),مزرعة سوائل أذن (اليسرى),Medical Center 2,2,474,851,250,4/2/2025 16:45,4/2/2025 16:45
2660,588,Ear Culture Swab ( Right ),Ear Culture Swab ( Right ),مزرعة سوائل أذن (اليمين),Medical Center 2,2,178,685,11,4/2/2025 16:45,4/2/2025 16:45
2661,589,Ear Swab Examination ( Left ),Ear Swab Examination ( Left ),فحص سوائل أذن (اليسرى),Medical Center 2,2,510,921,26,4/2/2025 16:45,4/2/2025 16:45
2662,590,Ear Swab Examination ( Right ),Ear Swab Examination ( Right ),فحص سوائل أذن (اليمين),Medical Center 2,2,538,321,459,4/2/2025 16:45,4/2/2025 16:45
2663,591,Fungus Culture,Fungus Culture,مزرعة فنجي,Medical Center 2,2,423,913,184,4/2/2025 16:45,4/2/2025 16:45
2664,592,Fungus Examination,Fungus Examination,فحص فنجي,Medical Center 2,2,913,678,180,4/2/2025 16:45,4/2/2025 16:45
2665,593,Groin Culture,Groin Culture,مزرعة خنザير,Medical Center 2,2,823,475,454,4/2/2025 16:45,4/2/2025 16:45
2666,594,Group A Beta Hemolytic Streptococci (Rapid test),Group A Beta Hemolytic Streptococci (Rapid test),مستضد ستربتوكوكسي A beta (rapid test),Medical Center 2,2,577,533,311,4/2/2025 16:45,4/2/2025 16:45
2667,595,Joint aspirate Culture,Joint aspirate Culture,مزرعة سوائل مفصلية,Medical Center 2,2,656,686,115,4/2/2025 16:45,4/2/2025 16:45
2668,596,Knee effusion Culture(Aerobic),Knee effusion Culture(Aerobic),مزرعة سوائل مفصل الركبة (هوائي),Medical Center 2,2,538,767,372,4/2/2025 16:45,4/2/2025 16:45
2669,597,Knee effusion Culture(Aneorobic),Knee effusion Culture(Aneorobic),مزرعة سوائل مفصل الركبة (لاهوائي),Medical Center 2,2,905,904,169,4/2/2025 16:45,4/2/2025 16:45
2670,598,Mycoplasma UreaPlasma,Mycoplasma UreaPlasma,مايكوبلازما يوريا بلازما,Medical Center 2,2,957,923,398,4/2/2025 16:45,4/2/2025 16:45
2671,599,Nasal Disch. Culture,Nasal Disch. Culture,مزرعة نزول أنفي,Medical Center 2,2,511,852,46,4/2/2025 16:45,4/2/2025 16:45
2672,600,Neisseria gonorrhea culture,Neisseria gonorrhea culture,مزرعة نيسرية غونورهية,Medical Center 2,2,310,613,73,4/2/2025 16:45,4/2/2025 16:45
2673,601,Perianal Swab Culture,Perianal Swab Culture,مزرعة سوائل شرجية,Medical Center 2,2,760,727,78,4/2/2025 16:45,4/2/2025 16:45
2674,602,Perianal Swab Examination,Perianal Swab Examination,فحص سوائل شرجية,Medical Center 2,2,955,908,151,4/2/2025 16:45,4/2/2025 16:45
2675,603,Pericardial Fluid culture(Aerobic),Pericardial Fluid culture(Aerobic),مزرعة سوائل قلبية (هوائي),Medical Center 2,2,983,755,85,4/2/2025 16:45,4/2/2025 16:45
2676,604,Pericardial Fluid culture(Anerobic),Pericardial Fluid culture(Anerobic),مزرعة سوائل قلبية (لاهوائي),Medical Center 2,2,528,905,293,4/2/2025 16:45,4/2/2025 16:45
2677,605,Peritoneal Culture (Aerobic),Peritoneal Culture (Aerobic),مزرعة سوائل بطنية (هوائي),Medical Center 2,2,955,969,105,4/2/2025 16:45,4/2/2025 16:45
2678,606,Peritoneal Culture (Anerobic),Peritoneal Culture (Anerobic),مزرعة سوائل بطنية (لاهوائي),Medical Center 2,2,485,277,264,4/2/2025 16:45,4/2/2025 16:45
2679,607,Pharyngeal Swab Culture,Pharyngeal Swab Culture,مزرعة سوائل بلعومية,Medical Center 2,2,500,218,455,4/2/2025 16:45,4/2/2025 16:45
2680,608,Pleural Culture (Aerobic),Pleural Culture (Aerobic),مزرعة سوائل جنبية (هوائي),Medical Center 2,2,717,433,440,4/2/2025 16:45,4/2/2025 16:45
2681,609,Pleural Culture (Anerobic),Pleural Culture (Anerobic),مزرعة سوائل جنبية (لاهوائي),Medical Center 2,2,873,168,343,4/2/2025 16:45,4/2/2025 16:45
2682,610,Post Nasal Disch. Culture,Post Nasal Disch. Culture,مزرعة نزول أنفي خلفي,Medical Center 2,2,646,194,322,4/2/2025 16:45,4/2/2025 16:45
2683,611,Prostatic Culture,Prostatic Culture,مزرعة بروستاتا,Medical Center 2,2,989,842,434,4/2/2025 16:45,4/2/2025 16:45
2684,612,Prostatic Examination,Prostatic Examination,فحص بروستاتا,Medical Center 2,2,540,343,337,4/2/2025 16:45,4/2/2025 16:45
2685,613,Pus Culture (Aerobic),Pus Culture (Aerobic),مزرعة صديد (هوائي),Medical Center 2,2,744,572,356,4/2/2025 16:45,4/2/2025 16:45
2686,614,Pus Culture (Anerobic),Pus Culture (Anerobic),مزرعة صديد (لاهوائي),Medical Center 2,2,293,606,392,4/2/2025 16:45,4/2/2025 16:45
2687,615,Rectal Swab Culture,Rectal Swab Culture,مزرعة سوائل شرجية,Medical Center 2,2,707,572,365,4/2/2025 16:45,4/2/2025 16:45
2688,616,Rectal Swab examination,Rectal Swab examination,فحص سوائل شرجية,Medical Center 2,2,242,820,122,4/2/2025 16:45,4/2/2025 16:45
2689,617,Salmonella culture,Salmonella culture,مزرعة سلمونيلا,Medical Center 2,2,903,992,50,4/2/2025 16:45,4/2/2025 16:45
2690,618,Scotch Tape Test,Scotch Tape Test,فحص شريط سكوتش,Medical Center 2,2,616,777,140,4/2/2025 16:45,4/2/2025 16:45
2691,619,Semen Culture,Semen Culture,مزرعة سائل منوى,Medical Center 2,2,417,837,481,4/2/2025 16:45,4/2/2025 16:45
2692,620,Shigella culture,Shigella culture,مزرعة شيغيلا,Medical Center 2,2,658,150,438,4/2/2025 16:45,4/2/2025 16:45
2693,621,Smear for Fungal Examination,Smear for Fungal Examination,مزرعة فطرية,Medical Center 2,2,496,256,297,4/2/2025 16:45,4/2/2025 16:45
2694,622,Sputum Culture,Sputum Culture,مزرعة بصاق,Medical Center 2,2,356,321,275,4/2/2025 16:45,4/2/2025 16:45
2695,623,Sputum Examination,Sputum Examination,فحص عينه بصاق,Medical Center 2,2,419,155,186,4/2/2025 16:45,4/2/2025 16:45
2696,624,Stool Culture,Stool Culture,مزرعة براز,Medical Center 2,2,962,942,152,4/2/2025 16:45,4/2/2025 16:45
2697,625,Stool for special stains for Cyclospora,Stool for special stains for Cyclospora,فحص براز ل CYCLOSPORA,Medical Center 2,2,188,129,193,4/2/2025 16:45,4/2/2025 16:45
2698,626,Stye Swab Culture,Stye Swab Culture,مزرعة سوائل دمل,Medical Center 2,2,992,991,37,4/2/2025 16:45,4/2/2025 16:45
2699,627,Swab Culture,Swab Culture,مزرعة سوائل,Medical Center 2,2,267,432,38,4/2/2025 16:45,4/2/2025 16:45
2700,628,Synovial Fluid Culture (Aerobic),Synovial Fluid Culture (Aerobic),مزرعة سوائل مفصل (هوائي),Medical Center 2,2,682,662,28,4/2/2025 16:45,4/2/2025 16:45
2701,629,Synovial Fluid Culture (Anerobic),Synovial Fluid Culture (Anerobic),مزرعة سوائل مفصل (لاهوائي),Medical Center 2,2,686,861,406,4/2/2025 16:45,4/2/2025 16:45
2702,630,T.B Culture by MGiT,T.B Culture by MGiT,مزرعة دبليو بى من خلال مقياس T.B. MGIT,Medical Center 2,2,714,74,348,4/2/2025 16:45,4/2/2025 16:45
2703,631,T.B. Examination (ZN Stain) Any Sample,T.B. Examination (ZN Stain) Any Sample,فحص دبليو بى (ZN Stain)أى عينة,Medical Center 2,2,481,789,259,4/2/2025 16:45,4/2/2025 16:45
2704,632,TB Examination (ZN Stain) ( 3 samples) Any Sample,TB Examination (ZN Stain) ( 3 samples) Any Sample,فحص دبليو بى (ZN Stain) ( 3 عينات) أى عينة,Medical Center 2,2,440,982,182,4/2/2025 16:45,4/2/2025 16:45
2705,633,Throat Swab Culture,Throat Swab Culture,مزرعة سوائل حنجرة,Medical Center 2,2,438,727,130,4/2/2025 16:45,4/2/2025 16:45
2706,634,Tip Culture,Tip Culture,مزرعة سوائل رأس,Medical Center 2,2,615,755,71,4/2/2025 16:45,4/2/2025 16:45
2707,635,Tongue Swab Culture,Tongue Swab Culture,مزرعة سوائل لسان,Medical Center 2,2,987,922,37,4/2/2025 16:45,4/2/2025 16:45
2708,636,Tonsilar Swab Culture,Tonsilar Swab Culture,مزرعة سوائل لوزة,Medical Center 2,2,558,503,240,4/2/2025 16:45,4/2/2025 16:45
2709,637,Ulcer Swab Culture,Ulcer Swab Culture,مزرعة سوائل قرحة,Medical Center 2,2,464,691,374,4/2/2025 16:45,4/2/2025 16:45
2710,638,Uretheral disch. culture,Uretheral disch. culture,مزرعة سوائل مجرى بولي,Medical Center 2,2,751,554,339,4/2/2025 16:45,4/2/2025 16:45
2711,639,Uretheral disch. Examination,Uretheral disch. Examination,فحص سوائل مجرى بولي,Medical Center 2,2,134,623,308,4/2/2025 16:45,4/2/2025 16:45
2712,640,Urine Culture and Sensitivity,Urine Culture and Sensitivity,مزرعة بول (Urine C/S),Medical Center 2,2,976,462,353,4/2/2025 16:45,4/2/2025 16:45
2713,641,Vaginal Disch.Examination,Vaginal Disch.Examination,فحص سوائل مهبلية,Medical Center 2,2,640,784,363,4/2/2025 16:45,4/2/2025 16:45
2714,642,Vaginal Discharge Culture,Vaginal Discharge Culture,مزرعة سوائل مهبلية,Medical Center 2,2,237,125,447,4/2/2025 16:45,4/2/2025 16:45
2715,643,Vulval discharge culture and sensetivity,Vulval discharge culture and sensetivity,مزرعة سوائل فرجية و تحسس,Medical Center 2,2,990,145,146,4/2/2025 16:45,4/2/2025 16:45
2716,644,Water Culture,Water Culture,مزرعة ماء,Medical Center 2,2,248,836,163,4/2/2025 16:45,4/2/2025 16:45
2717,645,Wound Swab Aerobic,Wound Swab Aerobic,مزرعة سوائل جرح هوائي,Medical Center 2,2,294,250,459,4/2/2025 16:45,4/2/2025 16:45
2718,646,Wound Swab Anerobic,Wound Swab Anerobic,مزرعة سوائل جرح لاهوائي,Medical Center 2,2,810,585,282,4/2/2025 16:45,4/2/2025 16:45
2719,647,AFP (Alpha Feto Protein) in CSF,AFP (Alpha Feto Protein) in CSF,بروتين جسيم ألفا في سوائل دماغ,Medical Center 2,2,728,795,15,4/2/2025 16:45,4/2/2025 16:45
